Date,Season,Div,HomeTeam,AwayTeam,Referee,confidence,home_cards_last5,away_cards_last5,total_cards_last5,predicted_cards,over_4_5_prob,under_model_prob,under_book_prob,MarketMode,value_edge,signal,Pick,Odds,Stake,total_cards,Result,Profit
2025-05-03,2025,E0,Arsenal,Bournemouth,J Gillett,HIGH CONFIDENCE,1.4,2.6,4.0,3.0307903,0.115154766,0.88484526,0.7325415740360267,Rolling market,0.1523036827693932,STRONG UNDER,UNDER 4.5,1.37,1.0,2,WIN,0.3700000000000001
2025-05-11,2025,E0,Liverpool,Arsenal,A Taylor,HIGH CONFIDENCE,1.2,0.8,2.0,3.2750092,0.17665106,0.82334894,0.7284729612774451,Rolling market,0.09487597814134763,STRONG UNDER,UNDER 4.5,1.37,1.0,2,WIN,0.3700000000000001
2025-05-18,2025,E0,West Ham,Nott'm Forest,S Barrott,HIGH CONFIDENCE,1.2,3.8,5.0,2.9169612,0.1079306,0.8920694,0.7214367247727191,Rolling market,0.1706326745841229,STRONG UNDER,UNDER 4.5,1.39,1.0,9,LOSS,-1.0
2025-08-17,2025,E0,Nott'm Forest,Brentford,P Bankes,HIGH CONFIDENCE,1.8,2.8,4.6,3.791218,0.18340105,0.81659895,0.7274500209643606,Rolling market,0.08914893085219822,STRONG UNDER,UNDER 4.5,1.37,1.0,3,WIN,0.3700000000000001
2025-08-31,2025,E0,Liverpool,Arsenal,C Kavanagh,HIGH CONFIDENCE,1.0,1.2,2.2,3.087057,0.22032972,0.7796703,0.7173989437947945,Rolling market,0.0622713543047233,STRONG UNDER,UNDER 4.5,1.39,1.0,4,WIN,0.3899999999999999
2025-09-14,2025,E0,Burnley,Liverpool,M Oliver,HIGH CONFIDENCE,0.8,1.4,2.2,2.6938798,0.20348687,0.79651314,0.7145621752591197,Rolling market,0.08195096494244891,STRONG UNDER,UNDER 4.5,1.4,1.0,2,WIN,0.3999999999999999
2025-09-20,2025,E0,Fulham,Brentford,M Oliver,HIGH CONFIDENCE,0.8,2.8,3.5999999999999996,2.9808109,0.16313453,0.8368655,0.7184140061791967,Rolling market,0.11845147853531135,STRONG UNDER,UNDER 4.5,1.39,1.0,5,LOSS,-1.0
2025-10-04,2025,E0,Arsenal,West Ham,J Brooks,HIGH CONFIDENCE,1.0,1.4,2.4,2.2836938,0.13363366,0.8663663,0.7094170796943562,Rolling market,0.15694924711457325,STRONG UNDER,UNDER 4.5,1.41,1.0,2,WIN,0.4099999999999999
2025-10-05,2025,E0,Brentford,Man City,D England,HIGH CONFIDENCE,2.0,1.2,3.2,2.8599353,0.22552352,0.77447647,0.7082911195754178,Rolling market,0.06618534898766204,STRONG UNDER,UNDER 4.5,1.41,1.0,5,LOSS,-1.0
2025-10-18,2025,E0,Man City,Everton,T Harrington,HIGH CONFIDENCE,0.6,2.0,2.6,3.2468574,0.07383374,0.92616624,0.7043916173412254,Rolling market,0.2217746190593789,STRONG UNDER,UNDER 4.5,1.42,1.0,2,WIN,0.41999999999999993
2025-10-26,2025,E0,Arsenal,Crystal Palace,T Bramall,HIGH CONFIDENCE,1.0,2.4,3.4,2.7123346,0.22523648,0.7747635,0.7085586228846311,Rolling market,0.066204901647687,STRONG UNDER,UNDER 4.5,1.41,1.0,0,WIN,0.4099999999999999
2025-10-26,2025,E0,Bournemouth,Nott'm Forest,S Barrott,HIGH CONFIDENCE,1.6,2.4,4.0,3.4232938,0.16531324,0.83468676,0.7076244622303034,Rolling market,0.1270622939037298,STRONG UNDER,UNDER 4.5,1.41,1.0,4,WIN,0.4099999999999999
2025-11-01,2025,E0,Crystal Palace,Brentford,P Bankes,HIGH CONFIDENCE,1.4,1.4,2.8,3.0539737,0.21910737,0.7808926,0.7117505515017818,Rolling market,0.06914205904814497,STRONG UNDER,UNDER 4.5,1.4,1.0,3,WIN,0.3999999999999999
2025-11-01,2025,E0,Burnley,Arsenal,C Kavanagh,HIGH CONFIDENCE,0.8,1.4,2.2,2.9275918,0.16501787,0.83498216,0.7109363016968585,Rolling market,0.12404585505668153,STRONG UNDER,UNDER 4.5,1.41,1.0,3,WIN,0.4099999999999999
2025-11-09,2025,E0,Man City,Liverpool,C Kavanagh,HIGH CONFIDENCE,0.8,2.4,3.2,3.0274503,0.17681122,0.8231888,0.7119114209827357,Rolling market,0.1112773607555455,STRONG UNDER,UNDER 4.5,1.4,1.0,6,LOSS,-1.0
2025-11-22,2025,E0,Burnley,Chelsea,P Bankes,HIGH CONFIDENCE,1.0,2.4,3.4,3.4523978,0.16494574,0.8350543,0.7077409752014231,Rolling market,0.12731330317229517,STRONG UNDER,UNDER 4.5,1.41,1.0,5,LOSS,-1.0
2025-11-23,2025,E0,Arsenal,Tottenham,M Oliver,HIGH CONFIDENCE,0.4,2.0,2.4,3.0185273,0.0950043,0.9049957,0.7044461366411393,Rolling market,0.20054954321420737,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2025-11-30,2025,E0,Crystal Palace,Man United,R Jones,HIGH CONFIDENCE,0.8,1.2,2.0,3.6901994,0.23448166,0.7655183,0.700444575039475,Rolling market,0.06507373264637706,STRONG UNDER,UNDER 4.5,1.43,1.0,5,LOSS,-1.0
2025-12-02,2025,E0,Fulham,Man City,C Pawson,HIGH CONFIDENCE,1.8,2.6,4.4,3.3032494,0.20597474,0.79402524,0.6989084789478257,Rolling market,0.09511676338081809,STRONG UNDER,UNDER 4.5,1.43,1.0,1,WIN,0.42999999999999994
2025-12-03,2025,E0,Wolves,Nott'm Forest,T Robinson,HIGH CONFIDENCE,1.2,1.4,2.5999999999999996,3.6390238,0.13223848,0.8677615,0.7040982781693282,Rolling market,0.16366321455985877,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2025-12-03,2025,E0,Arsenal,Brentford,T Harrington,HIGH CONFIDENCE,0.6,1.8,2.4,3.662701,0.081176884,0.9188231,0.7004126315789474,Rolling market,0.21841049139926305,STRONG UNDER,UNDER 4.5,1.43,1.0,1,WIN,0.42999999999999994
2025-12-06,2025,E0,Man City,Sunderland,A Madley,HIGH CONFIDENCE,1.8,2.2,4.0,3.3632493,0.19381219,0.8061878,0.7040055446836269,Rolling market,0.1021822638300145,STRONG UNDER,UNDER 4.5,1.42,1.0,1,WIN,0.41999999999999993
2025-12-13,2025,E0,Arsenal,Wolves,R Jones,HIGH CONFIDENCE,0.4,2.2,2.6,3.5498612,0.1907613,0.8092387,0.7039154927970332,Rolling market,0.10532317945943648,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2025-12-20,2025,E0,Man City,West Ham,P Tierney,HIGH CONFIDENCE,1.8,2.2,4.0,2.2221045,0.14521585,0.85478413,0.7092490201201986,Rolling market,0.14553511092991123,STRONG UNDER,UNDER 4.5,1.41,1.0,2,WIN,0.4099999999999999
2025-12-27,2025,E0,Liverpool,Wolves,S Hooper,HIGH CONFIDENCE,1.2,2.6,3.8,3.429912,0.23873585,0.76126415,0.7042387945241456,Rolling market,0.05702535085015248,STRONG UNDER,UNDER 4.5,1.42,1.0,1,WIN,0.41999999999999993
2025-12-27,2025,E0,Brentford,Bournemouth,P Bankes,HIGH CONFIDENCE,1.6,3.2,4.800000000000001,3.5783346,0.09180641,0.9081936,0.7042837837837838,Rolling market,0.20390980447305218,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2026-01-01,2026,E0,Liverpool,Leeds,C Kavanagh,HIGH CONFIDENCE,1.2,0.6,1.7999999999999998,3.5419364,0.36098698,0.63901305,0.5872911877394636,Rolling market,0.05172186424723069,STRONG UNDER,UNDER 4.5,1.7,1.0,2,WIN,0.7
2026-01-08,2026,E0,Arsenal,Liverpool,A Taylor,HIGH CONFIDENCE,1.0,2.2,3.2,3.2594461,0.22149095,0.778509,0.7196586884367204,Rolling market,0.05885033236863846,STRONG UNDER,UNDER 4.5,1.39,1.0,4,WIN,0.3899999999999999
2026-01-17,2026,E0,Liverpool,Burnley,A Madley,HIGH CONFIDENCE,0.8,2.2,3.0,3.234998,0.2020373,0.79796267,0.691215909090909,Rolling market,0.10674675646695231,STRONG UNDER,UNDER 4.5,1.45,1.0,3,WIN,0.44999999999999996
2026-01-24,2026,E0,Burnley,Tottenham,P Bankes,HIGH CONFIDENCE,1.0,2.6,3.6,3.6418362,0.26645896,0.733541,0.6739307873644507,Rolling market,0.05961022444585207,STRONG UNDER,UNDER 4.5,1.48,1.0,1,WIN,0.48
2026-01-31,2026,E0,Wolves,Bournemouth,M Oliver,HIGH CONFIDENCE,2.0,2.8,4.8,3.7253013,0.20666146,0.79333854,0.7141258200562325,Rolling market,0.07921271715995404,STRONG UNDER,UNDER 4.5,1.4,1.0,6,LOSS,-1.0
2026-01-31,2026,E0,Liverpool,Newcastle,S Hooper,HIGH CONFIDENCE,0.6,1.6,2.2,3.786425,0.1707401,0.8292599,0.7095774007241823,Rolling market,0.11968247171234114,STRONG UNDER,UNDER 4.5,1.41,1.0,4,WIN,0.4099999999999999
2026-02-07,2026,E0,Arsenal,Sunderland,S Barrott,HIGH CONFIDENCE,1.6,2.0,3.6,3.1765428,0.20755848,0.7924415,0.7040041781665322,Rolling market,0.08843730914578474,STRONG UNDER,UNDER 4.5,1.42,1.0,3,WIN,0.41999999999999993
2026-02-07,2026,E0,Burnley,West Ham,D England,HIGH CONFIDENCE,1.2,1.6,2.8,2.5782704,0.10045601,0.899544,0.7118739592799076,Rolling market,0.18767004134570275,STRONG UNDER,UNDER 4.5,1.4,1.0,4,WIN,0.3999999999999999
2026-02-08,2026,E0,Liverpool,Man City,C Pawson,HIGH CONFIDENCE,0.6,1.8,2.4,3.0752783,0.16046378,0.8395362,0.7216253554624891,Rolling market,0.11791083457046991,STRONG UNDER,UNDER 4.5,1.39,1.0,6,LOSS,-1.0
2026-02-11,2026,E0,Man City,Fulham,P Tierney,HIGH CONFIDENCE,1.4,3.2,4.6,2.6161907,0.22443438,0.7755656,0.7030805194805194,Rolling market,0.07248510475654113,STRONG UNDER,UNDER 4.5,1.42,1.0,4,WIN,0.41999999999999993
2026-02-12,2026,E0,Brentford,Arsenal,J Brooks,HIGH CONFIDENCE,1.2,1.4,2.5999999999999996,3.64099,0.13051133,0.86948866,0.7123680293387985,Rolling market,0.157120627182045,STRONG UNDER,UNDER 4.5,1.4,1.0,5,LOSS,-1.0
2026-02-21,2026,E0,Man City,Newcastle,T Bramall,HIGH CONFIDENCE,1.8,1.8,3.6,3.480621,0.22862932,0.77137065,0.7086161429451633,Rolling market,0.06275450639260527,STRONG UNDER,UNDER 4.5,1.41,1.0,7,LOSS,-1.0
2026-02-28,2026,E0,Bournemouth,Sunderland,J Gillett,HIGH CONFIDENCE,1.8,2.4,4.2,3.671738,0.19363244,0.8063676,0.6970815024198039,Rolling market,0.10928607370248,STRONG UNDER,UNDER 4.5,1.43,1.0,6,LOSS,-1.0
2026-02-28,2026,E0,Burnley,Brentford,S Barrott,HIGH CONFIDENCE,1.6,2.6,4.2,3.378784,0.19004655,0.80995345,0.691816938286494,Rolling market,0.11813651287012217,STRONG UNDER,UNDER 4.5,1.45,1.0,4,WIN,0.44999999999999996
2026-02-28,2026,E0,Liverpool,West Ham,T Robinson,HIGH CONFIDENCE,0.8,1.4,2.2,3.1699924,0.15844387,0.84155613,0.697161038357226,Rolling market,0.14439509348252622,STRONG UNDER,UNDER 4.5,1.43,1.0,4,WIN,0.42999999999999994
2026-03-03,2026,E0,Bournemouth,Brentford,C Pawson,HIGH CONFIDENCE,2.4,2.2,4.6,3.4970992,0.19960162,0.80039835,0.6973034484422886,Rolling market,0.10309490131967425,STRONG UNDER,UNDER 4.5,1.43,1.0,3,WIN,0.42999999999999994
2026-03-14,2026,E0,West Ham,Man City,M Oliver,HIGH CONFIDENCE,2.0,2.8,4.8,3.2667634,0.15193155,0.8480685,0.6954450941464128,Rolling market,0.15262338157685384,STRONG UNDER,UNDER 4.5,1.44,1.0,4,WIN,0.43999999999999995
2026-03-15,2026,E0,Liverpool,Tottenham,C Kavanagh,HIGH CONFIDENCE,1.2,2.0,3.2,3.6671302,0.16191268,0.8380873,0.6996844181459566,Rolling market,0.13840290218180218,STRONG UNDER,UNDER 4.5,1.43,1.0,0,WIN,0.42999999999999994
2026-04-11,2026,E0,Arsenal,Bournemouth,M Oliver,HIGH CONFIDENCE,1.2,2.0,3.2,3.6613612,0.11531997,0.88468003,0.6959028462998103,Rolling market,0.1887771864302923,STRONG UNDER,UNDER 4.5,1.44,1.0,4,WIN,0.43999999999999995
2026-04-11,2026,E0,Liverpool,Fulham,A Taylor,HIGH CONFIDENCE,1.2,2.2,3.4000000000000004,2.727408,0.081202336,0.9187977,0.7014676055235527,Rolling market,0.21733006627133866,STRONG UNDER,UNDER 4.5,1.43,1.0,0,WIN,0.42999999999999994
2026-04-19,2026,E0,Man City,Arsenal,A Taylor,HIGH CONFIDENCE,1.4,1.2,2.5999999999999996,2.775484,0.1650647,0.8349353,0.7079218328840972,Rolling market,0.12701347461864942,STRONG UNDER,UNDER 4.5,1.41,1.0,4,WIN,0.4099999999999999
2026-04-22,2026,E0,Burnley,Man City,A Madley,HIGH CONFIDENCE,1.8,2.6,4.4,3.3057368,0.09747179,0.9025282,0.7156717105364843,Rolling market,0.18685651583909557,STRONG UNDER,UNDER 4.5,1.4,1.0,0,WIN,0.3999999999999999
2026-04-25,2026,E0,Arsenal,Newcastle,S Barrott,HIGH CONFIDENCE,1.0,3.0,4.0,3.2659268,0.17228945,0.82771057,0.7138669737487471,Rolling market,0.11384359515612963,STRONG UNDER,UNDER 4.5,1.4,1.0,4,WIN,0.3999999999999999
