predicted_cards_lte,total_cards_last5_lte,value_edge_gt,over_4_5_prob_lt,total_bets,minimum_40_bets,win_rate,roi,avg_edge,avg_profit,season_min_roi,referee_min_roi,league_min_roi,season_positive_roi_rate,referee_positive_roi_rate,league_positive_roi_rate,roi_stability_std,stability_score,roi_by_season,roi_by_referee,roi_by_league
2.6,3.5,0.1,0.4,46,YES,0.8043478260869565,0.038043478260869575,0.15601274698167586,0.038043478260869575,-0.07499999999999997,-0.375,0.038043478260869575,0.75,0.7777777777777778,1.0,0.15363743624035323,-0.11559395797948366,2022:28 bets/7.6%; 2023:16 bets/-7.5%; 2025:1 bets/41.0%; 2026:1 bets/40.0%,A Madley:5 bets/-24.0%; A Taylor:6 bets/-37.0%; C Kavanagh:2 bets/32.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/2.2%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:46 bets/3.8%
2.6,3.5,0.05,0.3,51,YES,0.803921568627451,0.03705882352941177,0.14804282806653296,0.03705882352941177,-0.050588235294117614,-0.375,0.03705882352941177,0.75,0.7894736842105263,1.0,0.16247325566321044,-0.12541443213379866,2022:31 bets/5.4%; 2023:17 bets/-5.1%; 2025:2 bets/33.5%; 2026:1 bets/40.0%,A Madley:6 bets/-36.7%; A Taylor:7 bets/-27.9%; C Kavanagh:2 bets/32.0%; C Pawson:4 bets/30.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:6 bets/7.5%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:51 bets/3.7%
2.6,3.5,0.05,0.35,51,YES,0.803921568627451,0.03705882352941177,0.14804282806653296,0.03705882352941177,-0.050588235294117614,-0.375,0.03705882352941177,0.75,0.7894736842105263,1.0,0.16247325566321044,-0.12541443213379866,2022:31 bets/5.4%; 2023:17 bets/-5.1%; 2025:2 bets/33.5%; 2026:1 bets/40.0%,A Madley:6 bets/-36.7%; A Taylor:7 bets/-27.9%; C Kavanagh:2 bets/32.0%; C Pawson:4 bets/30.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:6 bets/7.5%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:51 bets/3.7%
2.6,3.5,0.05,0.4,51,YES,0.803921568627451,0.03705882352941177,0.14804282806653296,0.03705882352941177,-0.050588235294117614,-0.375,0.03705882352941177,0.75,0.7894736842105263,1.0,0.16247325566321044,-0.12541443213379866,2022:31 bets/5.4%; 2023:17 bets/-5.1%; 2025:2 bets/33.5%; 2026:1 bets/40.0%,A Madley:6 bets/-36.7%; A Taylor:7 bets/-27.9%; C Kavanagh:2 bets/32.0%; C Pawson:4 bets/30.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:6 bets/7.5%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:51 bets/3.7%
2.6,3.5,0.08,0.3,48,YES,0.7916666666666666,0.02104166666666668,0.15358153800405466,0.02104166666666668,-0.07499999999999997,-0.375,0.02104166666666668,0.75,0.7894736842105263,1.0,0.17066089351003716,-0.14961922684337048,2022:29 bets/3.9%; 2023:16 bets/-7.5%; 2025:2 bets/33.5%; 2026:1 bets/40.0%,A Madley:6 bets/-36.7%; A Taylor:6 bets/-37.0%; C Kavanagh:2 bets/32.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/2.2%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:48 bets/2.1%
2.6,3.5,0.08,0.35,48,YES,0.7916666666666666,0.02104166666666668,0.15358153800405466,0.02104166666666668,-0.07499999999999997,-0.375,0.02104166666666668,0.75,0.7894736842105263,1.0,0.17066089351003716,-0.14961922684337048,2022:29 bets/3.9%; 2023:16 bets/-7.5%; 2025:2 bets/33.5%; 2026:1 bets/40.0%,A Madley:6 bets/-36.7%; A Taylor:6 bets/-37.0%; C Kavanagh:2 bets/32.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/2.2%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:48 bets/2.1%
2.6,3.5,0.08,0.4,48,YES,0.7916666666666666,0.02104166666666668,0.15358153800405466,0.02104166666666668,-0.07499999999999997,-0.375,0.02104166666666668,0.75,0.7894736842105263,1.0,0.17066089351003716,-0.14961922684337048,2022:29 bets/3.9%; 2023:16 bets/-7.5%; 2025:2 bets/33.5%; 2026:1 bets/40.0%,A Madley:6 bets/-36.7%; A Taylor:6 bets/-37.0%; C Kavanagh:2 bets/32.0%; C Pawson:3 bets/31.3%; D Coote:2 bets/-37.0%; D England:2 bets/37.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Gillett:1 bets/32.0%; J Moss:2 bets/26.0%; K Friend:1 bets/26.0%; M Atkinson:5 bets/0.2%; M Oliver:5 bets/2.2%; M Salisbury:1 bets/26.0%; P Bankes:1 bets/35.0%; P Tierney:2 bets/35.5%; R Jones:4 bets/25.8%; S Attwell:1 bets/34.0%; S Hooper:1 bets/28.0%,E0:48 bets/2.1%
2.7,2.5,0.05,0.3,18,NO,0.7222222222222222,-0.06555555555555555,0.1414469532644498,-0.06555555555555555,-0.5533333333333333,-1.0,-0.06555555555555555,0.3333333333333333,0.6363636363636364,0.0,0.020085470085470087,-0.08564102564102563,2022:13 bets/-2.5%; 2023:3 bets/-55.3%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:3 bets/34.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:18 bets/-6.6%
2.7,2.5,0.05,0.35,18,NO,0.7222222222222222,-0.06555555555555555,0.1414469532644498,-0.06555555555555555,-0.5533333333333333,-1.0,-0.06555555555555555,0.3333333333333333,0.6363636363636364,0.0,0.020085470085470087,-0.08564102564102563,2022:13 bets/-2.5%; 2023:3 bets/-55.3%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:3 bets/34.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:18 bets/-6.6%
2.7,2.5,0.05,0.4,18,NO,0.7222222222222222,-0.06555555555555555,0.1414469532644498,-0.06555555555555555,-0.5533333333333333,-1.0,-0.06555555555555555,0.3333333333333333,0.6363636363636364,0.0,0.020085470085470087,-0.08564102564102563,2022:13 bets/-2.5%; 2023:3 bets/-55.3%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:3 bets/34.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:18 bets/-6.6%
2.5,2.5,0.05,0.3,14,NO,0.7142857142857143,-0.07928571428571428,0.1455597805353755,-0.07928571428571428,-0.5533333333333333,-0.5766666666666667,-0.07928571428571428,0.6666666666666666,0.6666666666666666,0.0,0.046642857142857146,-0.12592857142857142,2022:10 bets/1.4%; 2023:3 bets/-55.3%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:2 bets/-36.5%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/31.0%; R Jones:1 bets/26.0%,E0:14 bets/-7.9%
2.5,2.5,0.05,0.35,14,NO,0.7142857142857143,-0.07928571428571428,0.1455597805353755,-0.07928571428571428,-0.5533333333333333,-0.5766666666666667,-0.07928571428571428,0.6666666666666666,0.6666666666666666,0.0,0.046642857142857146,-0.12592857142857142,2022:10 bets/1.4%; 2023:3 bets/-55.3%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:2 bets/-36.5%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/31.0%; R Jones:1 bets/26.0%,E0:14 bets/-7.9%
2.5,2.5,0.05,0.4,14,NO,0.7142857142857143,-0.07928571428571428,0.1455597805353755,-0.07928571428571428,-0.5533333333333333,-0.5766666666666667,-0.07928571428571428,0.6666666666666666,0.6666666666666666,0.0,0.046642857142857146,-0.12592857142857142,2022:10 bets/1.4%; 2023:3 bets/-55.3%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:2 bets/-36.5%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/31.0%; R Jones:1 bets/26.0%,E0:14 bets/-7.9%
2.5,2.5,0.12,0.3,10,NO,0.7,-0.1,0.1679510745754916,-0.1,-1.0,-1.0,-0.1,0.6666666666666666,0.75,0.0,0.09214285714285715,-0.19214285714285717,2022:7 bets/8.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%,E0:10 bets/-10.0%
2.5,2.5,0.12,0.35,10,NO,0.7,-0.1,0.1679510745754916,-0.1,-1.0,-1.0,-0.1,0.6666666666666666,0.75,0.0,0.09214285714285715,-0.19214285714285717,2022:7 bets/8.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%,E0:10 bets/-10.0%
2.5,2.5,0.12,0.4,10,NO,0.7,-0.1,0.1679510745754916,-0.1,-1.0,-1.0,-0.1,0.6666666666666666,0.75,0.0,0.09214285714285715,-0.19214285714285717,2022:7 bets/8.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%,E0:10 bets/-10.0%
2.7,2.5,0.08,0.3,16,NO,0.6875,-0.11187500000000002,0.15146147055101788,-0.11187500000000002,-1.0,-1.0,-0.11187500000000002,0.3333333333333333,0.6363636363636364,0.0,0.030937500000000014,-0.14281250000000004,2022:12 bets/-5.0%; 2023:2 bets/-100.0%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/34.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:16 bets/-11.2%
2.7,2.5,0.08,0.35,16,NO,0.6875,-0.11187500000000002,0.15146147055101788,-0.11187500000000002,-1.0,-1.0,-0.11187500000000002,0.3333333333333333,0.6363636363636364,0.0,0.030937500000000014,-0.14281250000000004,2022:12 bets/-5.0%; 2023:2 bets/-100.0%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/34.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:16 bets/-11.2%
2.7,2.5,0.08,0.4,16,NO,0.6875,-0.11187500000000002,0.15146147055101788,-0.11187500000000002,-1.0,-1.0,-0.11187500000000002,0.3333333333333333,0.6363636363636364,0.0,0.030937500000000014,-0.14281250000000004,2022:12 bets/-5.0%; 2023:2 bets/-100.0%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/34.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:16 bets/-11.2%
2.7,2.5,0.12,0.3,13,NO,0.6923076923076923,-0.11307692307692307,0.16198215477517744,-0.11307692307692307,-1.0,-1.0,-0.11307692307692307,0.6666666666666666,0.7,0.0,0.06253846153846154,-0.17561538461538462,2022:10 bets/1.2%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:13 bets/-11.3%
2.7,2.5,0.12,0.35,13,NO,0.6923076923076923,-0.11307692307692307,0.16198215477517744,-0.11307692307692307,-1.0,-1.0,-0.11307692307692307,0.6666666666666666,0.7,0.0,0.06253846153846154,-0.17561538461538462,2022:10 bets/1.2%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:13 bets/-11.3%
2.7,2.5,0.12,0.4,13,NO,0.6923076923076923,-0.11307692307692307,0.16198215477517744,-0.11307692307692307,-1.0,-1.0,-0.11307692307692307,0.6666666666666666,0.7,0.0,0.06253846153846154,-0.17561538461538462,2022:10 bets/1.2%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:13 bets/-11.3%
2.8,2.5,0.05,0.3,19,NO,0.6842105263157895,-0.11473684210526314,0.1423216733543207,-0.11473684210526314,-0.665,-1.0,-0.11473684210526314,0.3333333333333333,0.5833333333333334,0.0,0.04467611336032388,-0.159412955465587,2022:13 bets/-2.5%; 2023:4 bets/-66.5%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:3 bets/34.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:19 bets/-11.5%
2.8,2.5,0.05,0.35,19,NO,0.6842105263157895,-0.11473684210526314,0.1423216733543207,-0.11473684210526314,-0.665,-1.0,-0.11473684210526314,0.3333333333333333,0.5833333333333334,0.0,0.04467611336032388,-0.159412955465587,2022:13 bets/-2.5%; 2023:4 bets/-66.5%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:3 bets/34.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:19 bets/-11.5%
2.8,2.5,0.05,0.4,19,NO,0.6842105263157895,-0.11473684210526314,0.1423216733543207,-0.11473684210526314,-0.665,-1.0,-0.11473684210526314,0.3333333333333333,0.5833333333333334,0.0,0.04467611336032388,-0.159412955465587,2022:13 bets/-2.5%; 2023:4 bets/-66.5%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:3 bets/34.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:19 bets/-11.5%
2.6,2.5,0.05,0.3,16,NO,0.6875,-0.11499999999999999,0.1455876972050128,-0.11499999999999999,-0.5533333333333333,-1.0,-0.11499999999999999,0.3333333333333333,0.6,0.0,0.032916666666666664,-0.14791666666666664,2022:12 bets/-4.9%; 2023:3 bets/-55.3%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/31.0%; R Jones:1 bets/26.0%,E0:16 bets/-11.5%
2.6,2.5,0.05,0.35,16,NO,0.6875,-0.11499999999999999,0.1455876972050128,-0.11499999999999999,-0.5533333333333333,-1.0,-0.11499999999999999,0.3333333333333333,0.6,0.0,0.032916666666666664,-0.14791666666666664,2022:12 bets/-4.9%; 2023:3 bets/-55.3%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/31.0%; R Jones:1 bets/26.0%,E0:16 bets/-11.5%
2.6,2.5,0.05,0.4,16,NO,0.6875,-0.11499999999999999,0.1455876972050128,-0.11499999999999999,-0.5533333333333333,-1.0,-0.11499999999999999,0.3333333333333333,0.6,0.0,0.032916666666666664,-0.14791666666666664,2022:12 bets/-4.9%; 2023:3 bets/-55.3%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:2 bets/-36.5%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/31.0%; R Jones:1 bets/26.0%,E0:16 bets/-11.5%
2.5,2.5,0.08,0.3,12,NO,0.6666666666666666,-0.14333333333333334,0.15959794146262055,-0.14333333333333334,-1.0,-1.0,-0.14333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.06444444444444444,-0.20777777777777778,2022:9 bets/-1.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.3%
2.5,2.5,0.08,0.35,12,NO,0.6666666666666666,-0.14333333333333334,0.15959794146262055,-0.14333333333333334,-1.0,-1.0,-0.14333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.06444444444444444,-0.20777777777777778,2022:9 bets/-1.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.3%
2.5,2.5,0.08,0.4,12,NO,0.6666666666666666,-0.14333333333333334,0.15959794146262055,-0.14333333333333334,-1.0,-1.0,-0.14333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.06444444444444444,-0.20777777777777778,2022:9 bets/-1.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.3%
2.5,2.5,0.1,0.3,12,NO,0.6666666666666666,-0.14333333333333334,0.15959794146262055,-0.14333333333333334,-1.0,-1.0,-0.14333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.06444444444444444,-0.20777777777777778,2022:9 bets/-1.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.3%
2.5,2.5,0.1,0.35,12,NO,0.6666666666666666,-0.14333333333333334,0.15959794146262055,-0.14333333333333334,-1.0,-1.0,-0.14333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.06444444444444444,-0.20777777777777778,2022:9 bets/-1.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.3%
2.5,2.5,0.1,0.4,12,NO,0.6666666666666666,-0.14333333333333334,0.15959794146262055,-0.14333333333333334,-1.0,-1.0,-0.14333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.06444444444444444,-0.20777777777777778,2022:9 bets/-1.4%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:3 bets/-57.7%; A Taylor:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.3%
2.6,2.5,0.12,0.3,12,NO,0.6666666666666666,-0.14416666666666664,0.1642564144616553,-0.14416666666666664,-1.0,-1.0,-0.14416666666666664,0.3333333333333333,0.6666666666666666,0.0,0.06430555555555555,-0.20847222222222217,2022:9 bets/-1.6%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.4%
2.6,2.5,0.12,0.35,12,NO,0.6666666666666666,-0.14416666666666664,0.1642564144616553,-0.14416666666666664,-1.0,-1.0,-0.14416666666666664,0.3333333333333333,0.6666666666666666,0.0,0.06430555555555555,-0.20847222222222217,2022:9 bets/-1.6%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.4%
2.6,2.5,0.12,0.4,12,NO,0.6666666666666666,-0.14416666666666664,0.1642564144616553,-0.14416666666666664,-1.0,-1.0,-0.14416666666666664,0.3333333333333333,0.6666666666666666,0.0,0.06430555555555555,-0.20847222222222217,2022:9 bets/-1.6%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; R Jones:1 bets/26.0%,E0:12 bets/-14.4%
2.7,2.5,0.1,0.3,15,NO,0.6666666666666666,-0.14599999999999996,0.15609550425825583,-0.14599999999999996,-1.0,-1.0,-0.14599999999999996,0.3333333333333333,0.6363636363636364,0.0,0.04799999999999999,-0.19399999999999995,2022:12 bets/-5.0%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:15 bets/-14.6%
